Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Micro-ondas,eletrodomesticos,646.73,34.7195527838,25/10/2021,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
Cadeira de escritório,moveis,388.61,18.2767524706,05/11/2021,Camila Ribeiro,ES,5,cartao_credito,2,-19.19,-40.34
Kit banquetas,moveis,320.83,17.3663582226,24/01/2023,Thiago Silva,BA,5,boleto,1,-13.29,-41.71
Mesa de jantar,moveis,387.24,18.2038040921,27/07/2020,Isabella Pereira,GO,4,cartao_credito,1,-15.98,-49.86
Violão,instrumentos musicais,312.09,14.2022926737,27/07/2021,Mariana Ferreira,CE,5,cartao_credito,3,-5.2,-39.53
Smart TV,eletronicos,2301.6,128.9328902232,16/07/2022,Beatriz Moraes,CE,1,cartao_credito,8,-5.2,-39.53
Micro-ondas,eletrodomesticos,1075.08,60.4085920481,27/08/2020,Juliana Costa,SC,5,cartao_credito,1,-27.45,-50.95
Cama box,moveis,527.52,28.3719789156,29/08/2021,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Bicicleta,esporte e lazer,852.68,42.9870838607,01/09/2021,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
Fogão,eletrodomesticos,1012.13,55.5456719566,21/03/2020,Bianca Santos,SP,1,cartao_credito,10,-22.19,-48.79
Boneca bebê,brinquedos,75.94,4.3267024505,23/01/2020,Camila Ribeiro,SP,5,cartao_credito,4,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1918.69,99.7489093723,22/03/2021,Felipe Santos,PR,5,boleto,1,-24.89,-51.55
Smartwatch,eletronicos,180.66,10.5080166768,16/01/2020,Bianca Santos,DF,1,cartao_credito,1,-15.83,-47.86
Jogo de copos,utilidades domesticas,52.37,9.0304803365,06/10/2022,Thiago Silva,MG,5,cartao_credito,2,-18.1,-44.38
Mesa de jantar,moveis,277.75,15.3156169054,27/02/2023,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,2085.24,111.315882665,07/10/2020,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
Iniciando em programação,livros,75.38,4.2968841353,11/11/2021,Lucas Oliveira,SP,4,cupom,1,-22.19,-48.79
Celular Plus X42,eletronicos,3310.13,173.8389033591,23/10/2020,Mariana Ferreira,RS,4,cartao_credito,1,-30.17,-53.5
Fone de ouvido,eletronicos,98.58,6.6482037781,05/08/2021,Camila Ribeiro,SP,2,cartao_credito,2,-22.19,-48.79
Cadeira de escritório,moveis,317.56,17.4402191765,06/05/2020,Camila Ribeiro,CE,5,cupom,1,-5.2,-39.53
Bola de basquete,esporte e lazer,31.28,3.3183602494,02/02/2023,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,212.4,11.8359260046,15/01/2022,Mariana Ferreira,DF,5,cartao_credito,10,-15.83,-47.86
Fogão,eletrodomesticos,811.4,40.7890480476,17/12/2021,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
Cadeira de escritório,moveis,315.11,17.0617854306,02/05/2021,Juliana Costa,PA,5,cupom,1,-3.79,-52.48
Bicicleta,esporte e lazer,730.59,36.4861586567,18/06/2020,Juliana Costa,RS,3,cartao_credito,5,-30.17,-53.5
Impressora,eletronicos,465.21,22.3554720269,30/12/2021,Lucas Oliveira,MG,5,cartao_credito,5,-18.1,-44.38
Dashboards com Power BI,livros,50.06,2.948670308,19/04/2022,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
Jogo de copos,utilidades domesticas,44.29,3.0453214084,26/07/2022,Lucas Oliveira,MG,3,cartao_credito,2,-18.1,-44.38
Mesa de centro,moveis,254.16,13.8220321963,07/02/2022,João Souza,MG,1,cartao_credito,1,-18.1,-44.38
Cama king,moveis,1279.24,68.6467860548,29/01/2023,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Bola de basquete,esporte e lazer,81.38,7.4970564989,03/09/2020,Beatriz Moraes,RS,5,cartao_credito,2,-30.17,-53.5
Impressora,eletronicos,430.59,30.7256732203,13/02/2020,Thiago Silva,SC,3,cartao_credito,3,-27.45,-50.95
Celular ABXY,eletronicos,1315.43,67.6271292219,28/03/2023,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
Geladeira,eletrodomesticos,2711.09,144.6405123555,19/11/2021,Felipe Santos,SP,2,cartao_credito,7,-22.19,-48.79
Bateria,instrumentos musicais,1330.01,71.1078081052,09/05/2020,Bruno Rodrigues,SP,1,cartao_credito,1,-22.19,-48.79
TV Led UHD 4K,eletronicos,3608.61,189.7320654107,17/01/2020,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,292.45,13.1565217587,20/03/2023,Juliana Costa,MG,4,boleto,1,-18.1,-44.38
Faqueiro,utilidades domesticas,47.29,0.0,23/07/2021,Lucas Oliveira,MG,3,cartao_credito,8,-18.1,-44.38
Cama box,moveis,926.7,46.9284261787,19/05/2022,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
Micro-ondas,eletrodomesticos,402.34,19.0078336652,10/11/2021,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
Headset,eletronicos,104.18,3.1317106509,18/12/2021,Felipe Santos,SP,3,cartao_debito,1,-22.19,-48.79
Panela de pressão,utilidades domesticas,93.05,5.2377584768,13/11/2020,Bruno Rodrigues,RJ,1,cartao_credito,1,-22.25,-42.66
Carrinho controle remoto,brinquedos,115.74,3.7472458737,14/04/2021,Bruno Rodrigues,SC,5,cartao_credito,1,-27.45,-50.95
Pandeiro,instrumentos musicais,84.02,2.0582513003,19/01/2023,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
Blocos de montar,brinquedos,43.39,0.0,02/10/2021,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
Cama king,moveis,915.56,51.9146319487,18/08/2022,Bianca Santos,ES,5,cupom,1,-19.19,-40.34
Mochila,esporte e lazer,130.02,7.8115890223,05/10/2021,Pedro Gomes,RJ,4,cartao_credito,1,-22.25,-42.66
Bicicleta,esporte e lazer,653.29,32.3701662063,06/07/2021,Isabella Pereira,SC,4,cartao_credito,2,-27.45,-50.95
TV Led UHD 4K,eletronicos,3203.93,168.1840728515,20/06/2020,Juliana Costa,SP,2,cupom,1,-22.19,-48.79
Cadeira de escritório,moveis,456.47,24.5887801627,20/11/2022,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,2074.3,116.8298490334,06/03/2022,João Souza,SP,1,cupom,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1181.75,63.4508973085,15/11/2022,Rafael Costa,ES,5,cartao_credito,7,-19.19,-40.34
Celular ABXY,eletronicos,1396.18,75.2307999019,06/01/2021,Camila Ribeiro,SP,5,cartao_credito,8,-22.19,-48.79
Celular Plus X42,eletronicos,1776.06,92.1542909609,25/05/2022,Larissa Alves,MG,5,cartao_credito,3,-18.1,-44.38
Cômoda,moveis,368.58,17.210215229,26/01/2022,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
TV Led UHD 4K,eletronicos,2366.39,123.58758751,01/06/2021,Isabella Pereira,MG,3,boleto,1,-18.1,-44.38
Sofá retrátil,moveis,881.68,47.8866553828,18/05/2022,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Cama box,moveis,630.94,31.1800959442,16/05/2020,Pedro Gomes,ES,3,boleto,1,-19.19,-40.34
Modelagem preditiva,livros,93.04,5.4852046232,30/03/2022,Juliana Costa,RJ,4,cartao_credito,2,-22.25,-42.66
Pandeiro,instrumentos musicais,118.83,6.6104659201,30/04/2020,Mariana Ferreira,SP,1,cartao_credito,1,-22.19,-48.79
Kit banquetas,moveis,416.74,22.721255803,10/10/2022,Bianca Santos,SP,3,cartao_credito,3,-22.19,-48.79
Celular ABXY,eletronicos,1781.94,92.4673832715,09/03/2022,Bianca Santos,RJ,3,boleto,1,-22.25,-42.66
Cama king,moveis,589.56,28.9767354319,26/05/2022,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,282.14,15.3062321177,22/05/2020,Thiago Silva,PR,5,cartao_credito,2,-24.89,-51.55
Copo térmico,esporte e lazer,32.34,0.0,27/03/2023,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Smartwatch,eletronicos,259.49,11.4015009157,08/12/2022,Felipe Santos,ES,5,cupom,1,-19.19,-40.34
Panela de pressão,utilidades domesticas,120.98,6.9729255684,10/04/2021,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
Smartwatch,eletronicos,299.43,13.5281857601,27/12/2020,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
Bola de basquete,esporte e lazer,82.3,1.9666664748,01/03/2020,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,56.93,0.0,21/05/2022,João Souza,SP,3,boleto,1,-22.19,-48.79
Smart TV,eletronicos,1789.49,95.5680849004,09/06/2022,Thiago Silva,RJ,5,boleto,1,-22.25,-42.66
Guarda roupas,moveis,684.01,37.3098898968,28/03/2020,Isabella Pereira,SP,5,cartao_credito,4,-22.19,-48.79
Tablet ABXY,eletronicos,2164.9,116.6735274534,28/11/2022,Isabella Pereira,PR,5,cartao_credito,3,-24.89,-51.55
Cômoda,moveis,448.01,24.74359988,23/01/2020,Mariana Ferreira,SC,4,cartao_credito,5,-27.45,-50.95
Iniciando em programação,livros,87.06,2.2201221548,20/02/2023,Bruno Rodrigues,RJ,4,cartao_credito,1,-22.25,-42.66
Jogo de copos,utilidades domesticas,51.89,0.0,22/11/2022,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
Dinossauro Rex,brinquedos,23.0,0.0,04/09/2021,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
Iniciando em programação,livros,54.71,3.8015580852,08/10/2020,Bianca Santos,SP,1,cartao_credito,10,-22.19,-48.79
TV Led UHD 4K,eletronicos,2067.08,110.3489172976,22/05/2021,Thiago Silva,SE,1,boleto,1,-10.57,-37.45
Cama king,moveis,701.25,34.9238919233,13/10/2022,Thiago Silva,MG,5,cartao_credito,10,-18.1,-44.38
Micro-ondas,eletrodomesticos,861.39,46.1495519999,05/07/2020,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Smart TV,eletronicos,2274.95,118.7186825984,22/07/2020,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
Bateria,instrumentos musicais,1360.16,72.9555326148,03/01/2022,Pedro Gomes,PA,5,boleto,1,-3.79,-52.48
Jogo de copos,utilidades domesticas,31.74,1.9788363255,10/05/2021,Camila Ribeiro,MG,5,boleto,1,-18.1,-44.38
Cama box,moveis,661.47,32.8057265976,03/01/2021,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
Smartwatch,eletronicos,181.68,7.2583524996,02/06/2021,Camila Ribeiro,SP,2,cartao_credito,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,197.4,8.0953952075,21/09/2020,João Souza,SP,4,cartao_credito,2,-22.19,-48.79
Cadeira de escritório,moveis,452.16,21.6605987866,27/06/2021,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
Panela de pressão,utilidades domesticas,129.76,7.1924555383,13/02/2020,Felipe Santos,MG,3,cartao_credito,1,-18.1,-44.38
Lava louças,eletrodomesticos,1545.96,82.6064959404,30/09/2021,Thiago Silva,SP,5,cartao_credito,6,-22.19,-48.79
Kit banquetas,moveis,316.34,14.428592388,04/07/2020,Mariana Ferreira,SP,5,cartao_credito,10,-22.19,-48.79
Blocos de montar,brinquedos,49.65,0.0,23/02/2020,Bruno Rodrigues,RJ,5,cupom,1,-22.25,-42.66
Kit banquetas,moveis,452.41,21.6739105345,17/07/2020,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,259.04,11.3775397695,11/03/2020,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
Celular ABXY,eletronicos,1673.6,86.698604202,05/05/2020,Beatriz Moraes,GO,5,cartao_credito,5,-15.98,-49.86
Poltrona,moveis,362.5,22.4658507764,25/09/2020,Beatriz Moraes,PI,5,cartao_credito,2,-6.6,-42.28
Modelagem preditiva,livros,83.42,4.7249899477,18/11/2021,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
Corda de pular,esporte e lazer,31.34,1.9575375288,06/12/2020,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
Ciência de dados com python,livros,72.75,1.458157705,01/02/2021,Beatriz Moraes,PR,4,cartao_credito,2,-24.89,-51.55
Carrinho controle remoto,brinquedos,88.53,5.4009683166,08/10/2022,Pedro Gomes,SP,5,cartao_credito,6,-22.19,-48.79
Poltrona,moveis,344.45,18.6240521641,23/10/2020,Isabella Pereira,SP,5,cartao_credito,10,-22.19,-48.79
TV Led UHD 4K,eletronicos,3428.13,183.426024476,30/04/2022,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
Violão,instrumentos musicais,321.86,14.7225157816,22/12/2022,Larissa Alves,MG,2,cartao_credito,10,-18.1,-44.38
Faqueiro,utilidades domesticas,55.16,3.4682085816,06/07/2020,João Souza,MG,4,boleto,1,-18.1,-44.38
Corda de pular,esporte e lazer,17.07,0.0,28/02/2023,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
Xadrez de madeira,brinquedos,34.06,4.9774088565,23/03/2023,Pedro Gomes,MG,5,cartao_credito,5,-18.1,-44.38
Dinossauro Rex,brinquedos,24.06,1.5642485265,12/11/2021,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
Cômoda,moveis,431.78,23.2741119402,20/07/2022,Lucas Oliveira,SC,5,cartao_credito,1,-27.45,-50.95
Geladeira,eletrodomesticos,2830.93,151.2696104449,15/11/2021,Felipe Santos,RJ,2,cartao_credito,2,-22.25,-42.66
Boneca bebê,brinquedos,72.3,4.1385343046,30/05/2020,Pedro Gomes,GO,5,cartao_credito,2,-15.98,-49.86
Faqueiro,utilidades domesticas,73.86,4.4639273244,23/05/2022,Larissa Alves,RJ,1,cartao_credito,2,-22.25,-42.66
Poltrona,moveis,362.72,19.8448533169,29/05/2022,Isabella Pereira,BA,4,cupom,1,-13.29,-41.71
Micro-ondas,eletrodomesticos,799.95,43.1260354526,02/03/2020,Bianca Santos,PR,5,cartao_credito,10,-24.89,-51.55
Headset,eletronicos,114.39,3.6753624351,17/03/2020,Juliana Costa,SP,2,cartao_credito,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,76.6,4.361845465,08/12/2020,Thiago Silva,MG,4,boleto,1,-18.1,-44.38
Jogo de copos,utilidades domesticas,43.19,2.5885143792,20/02/2023,João Souza,SC,4,cartao_credito,2,-27.45,-50.95
Guarda roupas,moveis,670.41,38.8611319588,15/05/2020,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
Ciência de dados com python,livros,50.73,2.9843457924,04/11/2022,Bruno Rodrigues,GO,1,cartao_credito,1,-15.98,-49.86
Sofá retrátil,moveis,900.62,45.5397446379,09/03/2022,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
Bola de vôlei,esporte e lazer,68.85,4.6059032036,13/09/2021,Larissa Alves,PA,5,cartao_credito,4,-3.79,-52.48
Jogo de tabuleiro,brinquedos,196.4,8.0421482159,10/11/2022,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Pandeiro,instrumentos musicais,117.45,6.5369850717,10/12/2021,João Souza,SP,5,cartao_credito,4,-22.19,-48.79
Kit banquetas,moveis,454.62,24.4902732282,21/04/2020,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
Ciência de dados com python,livros,99.15,2.8638782832,03/04/2020,Felipe Santos,MG,5,cartao_credito,7,-18.1,-44.38
Cômoda,moveis,411.04,29.4422237116,30/01/2020,João Souza,TO,4,cupom,1,-9.46,-48.26
Micro-ondas,eletrodomesticos,889.0,44.9210145955,28/07/2021,Bruno Rodrigues,BA,4,cartao_credito,1,-13.29,-41.71
Iniciando em programação,livros,72.84,1.4629499343,24/04/2021,Bianca Santos,SP,3,cartao_credito,2,-22.19,-48.79
Panela de pressão,utilidades domesticas,119.04,6.6216477883,02/05/2021,Juliana Costa,SP,5,cartao_credito,10,-22.19,-48.79
Smart TV,eletronicos,2140.53,111.561221988,31/01/2021,Rafael Costa,MA,5,boleto,1,-5.42,-45.44
Micro-ondas,eletrodomesticos,708.02,35.2843740564,04/03/2020,Pedro Gomes,RJ,5,cartao_credito,1,-22.25,-42.66
Panela de pressão,utilidades domesticas,88.83,5.2610347886,06/05/2020,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
TV Led UHD 4K,eletronicos,3733.23,199.3143709622,27/04/2021,Larissa Alves,DF,3,cartao_credito,10,-15.83,-47.86
Mesa de jantar,moveis,282.18,15.3083619974,11/08/2022,Beatriz Moraes,MG,5,cartao_credito,2,-18.1,-44.38
Cubo mágico 8x8,brinquedos,27.29,0.0,29/07/2021,Larissa Alves,MG,3,boleto,1,-18.1,-44.38
Kit banquetas,moveis,304.56,13.801342827,19/07/2022,Juliana Costa,SP,1,cupom,1,-22.19,-48.79
Pandeiro,instrumentos musicais,121.34,6.9920944854,27/12/2021,Juliana Costa,RJ,5,cartao_credito,4,-22.25,-42.66
Micro-ondas,eletrodomesticos,474.55,26.9211542143,30/03/2021,Lucas Oliveira,RO,5,cartao_credito,1,-10.83,-63.34
Ciência de dados com python,livros,81.48,5.0255770258,20/11/2020,Isabella Pereira,RJ,4,cartao_credito,3,-22.25,-42.66
Micro-ondas,eletrodomesticos,1065.54,54.3212384919,27/01/2022,Pedro Gomes,BA,3,cartao_credito,2,-13.29,-41.71
Fogão,eletrodomesticos,1016.13,51.6903046371,07/01/2023,Bruno Rodrigues,PA,4,cartao_credito,8,-3.79,-52.48
Bateria,instrumentos musicais,1113.45,56.8723018593,23/03/2022,Thiago Silva,SP,3,cartao_credito,10,-22.19,-48.79
Cubo mágico 8x8,brinquedos,13.65,0.0,14/03/2021,Larissa Alves,CE,1,cartao_credito,2,-5.2,-39.53
Dinossauro Rex,brinquedos,20.19,0.0,09/03/2020,Mariana Ferreira,SP,5,cartao_credito,3,-22.19,-48.79
Fone de ouvido,eletronicos,166.26,6.4372838892,24/10/2020,Thiago Silva,MG,4,boleto,1,-18.1,-44.38
Assistente virtual,eletronicos,203.85,11.1375251456,06/01/2021,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
Dashboards com Power BI,livros,59.62,3.4577115477,23/01/2022,Juliana Costa,SP,2,cupom,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,43.81,3.272598534,05/07/2022,Mariana Ferreira,MG,4,cartao_credito,1,-18.1,-44.38
Lava louças,eletrodomesticos,1900.29,98.7691647269,03/11/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Celular ABXY,eletronicos,1621.07,86.8482051921,15/05/2020,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1616.87,86.6245678274,13/11/2020,Bianca Santos,RJ,3,cartao_credito,1,-22.25,-42.66
Cama king,moveis,918.61,46.4976580167,22/04/2020,Felipe Santos,GO,1,cartao_credito,2,-15.98,-49.86
Cadeira de escritório,moveis,623.22,30.769029169,27/07/2020,Rafael Costa,DF,3,boleto,1,-15.83,-47.86
Blocos de montar,brinquedos,55.62,3.2447235813,29/09/2020,Isabella Pereira,RJ,5,cartao_credito,3,-22.25,-42.66
Tablet ABXY,eletronicos,2414.08,126.1269365392,05/02/2023,Lucas Oliveira,PR,5,cartao_credito,1,-24.89,-51.55
Ciência de dados com python,livros,95.84,5.6342961997,15/12/2021,João Souza,DF,5,cartao_credito,1,-15.83,-47.86
Jogo de copos,utilidades domesticas,39.15,0.0,04/03/2023,Camila Ribeiro,ES,5,cartao_credito,3,-19.19,-40.34
Panela de pressão,utilidades domesticas,123.93,4.1833387349,13/07/2021,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Lava louças,eletrodomesticos,1664.88,86.2342904352,21/04/2021,Thiago Silva,PE,5,cartao_credito,1,-8.38,-37.86
Bola de basquete,esporte e lazer,39.4,2.629035994,04/06/2020,Mariana Ferreira,SP,5,cartao_credito,5,-22.19,-48.79
Secadora de roupas,eletrodomesticos,810.85,40.7597622023,08/11/2022,João Souza,SP,2,cartao_credito,1,-22.19,-48.79
Fogão,eletrodomesticos,922.67,46.7138408025,05/03/2023,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
Corda de pular,esporte e lazer,11.87,7.0116561554,05/08/2022,Juliana Costa,PE,3,cartao_credito,8,-8.38,-37.86
Panela de pressão,utilidades domesticas,129.91,16.7746098041,06/06/2020,Felipe Santos,RJ,1,cartao_credito,2,-22.25,-42.66
Cama box,moveis,891.63,45.0610541834,24/10/2022,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
Copo térmico,esporte e lazer,51.19,0.0,11/06/2021,João Souza,AL,5,cartao_credito,6,-9.62,-36.82
Mochila,esporte e lazer,125.62,7.5773022593,23/09/2021,Camila Ribeiro,SP,1,cartao_debito,1,-22.19,-48.79
Headset,eletronicos,134.19,7.6763183274,24/01/2020,Pedro Gomes,MS,5,cupom,1,-20.51,-54.54
Panela de pressão,utilidades domesticas,116.01,6.4603094038,27/02/2021,Juliana Costa,ES,4,cartao_credito,4,-19.19,-40.34
Corda de pular,esporte e lazer,26.19,2.3343865421,28/05/2022,Larissa Alves,SP,1,boleto,1,-22.19,-48.79
Impressora,eletronicos,397.96,21.4732986844,09/09/2022,Isabella Pereira,SP,4,cartao_credito,3,-22.19,-48.79
Panela de pressão,utilidades domesticas,114.34,6.3713869278,11/02/2022,Pedro Gomes,MG,5,cartao_credito,3,-18.1,-44.38
Jogo de tabuleiro,brinquedos,227.88,9.7183635114,23/10/2021,Juliana Costa,SP,1,cartao_credito,3,-22.19,-48.79
Carrinho controle remoto,brinquedos,76.05,4.5756987004,19/01/2021,Larissa Alves,PR,5,boleto,1,-24.89,-51.55
Blocos de montar,brinquedos,53.67,0.0,27/09/2021,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
Iniciando em programação,livros,65.35,1.0641299672,07/09/2022,Bianca Santos,BA,4,cartao_debito,1,-13.29,-41.71
Jogo de tabuleiro,brinquedos,271.38,17.6139849022,17/01/2021,Felipe Santos,DF,4,cartao_credito,1,-15.83,-47.86
Fone de ouvido,eletronicos,154.49,9.1145429067,20/11/2021,Felipe Santos,SC,5,cupom,1,-27.45,-50.95
Guitarra,instrumentos musicais,819.19,41.2038421122,29/01/2020,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Violão,instrumentos musicais,375.33,20.8736085308,08/11/2020,Pedro Gomes,MA,4,cartao_credito,2,-5.42,-45.44
Copo térmico,esporte e lazer,61.68,9.5262098283,23/08/2020,Bruno Rodrigues,RJ,3,cartao_credito,5,-22.25,-42.66
Faqueiro,utilidades domesticas,45.26,2.9410633648,22/01/2020,Isabella Pereira,MG,4,cartao_credito,1,-18.1,-44.38
Tablet ABXY,eletronicos,1896.43,101.867607448,19/08/2021,Bruno Rodrigues,MG,4,cartao_credito,2,-18.1,-44.38
Mesa de centro,moveis,244.54,13.5472843145,12/09/2022,Lucas Oliveira,MG,4,cartao_credito,6,-18.1,-44.38
Iniciando em programação,livros,87.49,2.2430183611,21/01/2021,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
Smartwatch,eletronicos,210.43,12.0931796166,13/03/2020,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Bola de basquete,esporte e lazer,88.18,2.2797587853,15/01/2021,Bruno Rodrigues,SC,5,cartao_credito,2,-27.45,-50.95
Celular Plus X42,eletronicos,2788.02,148.9847820355,15/04/2022,Lucas Oliveira,DF,4,cartao_credito,6,-15.83,-47.86
Mesa de jantar,moveis,437.82,32.8935413949,26/12/2021,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1147.82,68.9160130029,27/01/2020,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Bateria,instrumentos musicais,766.11,38.3774917982,16/04/2020,Pedro Gomes,ES,5,cartao_credito,6,-19.19,-40.34
Smartwatch,eletronicos,277.8,15.3231187906,30/10/2020,Isabella Pereira,RJ,1,cartao_credito,4,-22.25,-42.66
TV Led UHD 4K,eletronicos,2196.8,114.5574302051,27/12/2022,Beatriz Moraes,MG,4,cartao_credito,10,-18.1,-44.38
Jogo de copos,utilidades domesticas,26.34,9.2045353763,02/03/2020,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
Cômoda,moveis,430.76,30.4922543858,01/06/2022,Thiago Silva,RJ,5,cartao_credito,4,-22.25,-42.66
Fone de ouvido,eletronicos,172.54,6.7716749964,18/09/2021,Isabella Pereira,CE,5,cartao_credito,1,-5.2,-39.53
Geladeira,eletrodomesticos,3281.84,172.3325459668,20/10/2021,Larissa Alves,MG,4,cartao_credito,2,-18.1,-44.38
Pandeiro,instrumentos musicais,92.18,6.3074230319,03/05/2020,Camila Ribeiro,RJ,5,cartao_credito,10,-22.25,-42.66
Cama king,moveis,1231.6,66.1100993751,10/08/2022,João Souza,RJ,5,cartao_credito,5,-22.25,-42.66
Cadeira de escritório,moveis,361.92,16.8555902649,03/01/2023,Bruno Rodrigues,RS,5,cartao_credito,3,-30.17,-53.5
Cômoda,moveis,376.58,17.6361911617,01/12/2021,Pedro Gomes,PR,4,cartao_credito,3,-24.89,-51.55
Iniciando em programação,livros,78.23,4.6966166777,13/02/2023,Rafael Costa,SP,1,cartao_credito,3,-22.19,-48.79
Dashboards com Power BI,livros,50.93,0.0,12/03/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,47.76,3.4314914936,26/03/2020,Pedro Gomes,ES,5,cartao_credito,2,-19.19,-40.34
Panela de pressão,utilidades domesticas,97.73,2.7882675551,10/10/2022,Bianca Santos,SC,4,cartao_credito,1,-27.45,-50.95
Copo térmico,esporte e lazer,70.95,6.9416903765,24/02/2020,Thiago Silva,RJ,1,cartao_credito,2,-22.25,-42.66
Guitarra,instrumentos musicais,1023.21,55.3712694462,17/02/2021,Beatriz Moraes,MG,5,cartao_debito,1,-18.1,-44.38
Bateria,instrumentos musicais,1045.42,55.9542467668,03/11/2021,Rafael Costa,AM,5,boleto,1,-3.47,-65.1
Bola de basquete,esporte e lazer,96.72,2.7344880936,12/04/2022,Juliana Costa,MT,5,cartao_credito,2,-12.64,-55.42
Sofá retrátil,moveis,909.98,46.0381364792,02/05/2021,Bianca Santos,RJ,1,cartao_credito,1,-22.25,-42.66
Dinossauro Rex,brinquedos,29.64,0.0,28/11/2022,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,76.65,1.6658209722,20/06/2022,Bianca Santos,SP,2,boleto,1,-22.19,-48.79
Pandeiro,instrumentos musicais,103.51,5.7947220089,03/03/2023,Bianca Santos,MG,3,cartao_credito,1,-18.1,-44.38
Sofá retrátil,moveis,831.23,45.1489119996,08/06/2021,Lucas Oliveira,RJ,2,cartao_credito,1,-22.25,-42.66
Corda de pular,esporte e lazer,32.89,2.2823980787,07/10/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Modelagem preditiva,livros,79.82,1.8346139356,01/12/2022,Felipe Santos,CE,5,cartao_credito,1,-5.2,-39.53
Smart TV,eletronicos,2186.36,114.0015316129,02/03/2023,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
